79,1,0.020503106
80,1,0.022682797
80,2,0.021247455
86,2,0.029303425
87,2,0.017398206
80,2,0.021247455
86,2,0.029303425
87,2,0.017398206
80,4,0.022943533
86,4,0.024093603
87,4,0.02123993
140,4,0.02125511
81,4,0.027703956
85,4,0.027513777
81,4,0.025200943
84,4,0.02953586
80,4,0.022943533
86,4,0.024093603
87,4,0.02123993
140,4,0.02125511
81,4,0.025200943
84,4,0.02953586
81,4,0.027703956
85,4,0.027513777
81,4,0.02743275
80,4,0.024605097
81,4,0.02743275
86,4,0.02553345
80,4,0.024173357
140,4,0.018757811
80,4,0.0238326
84,4,0.025392315
140,4,0.019795588
140,4,0.02022519
80,4,0.026522625
81,4,0.021412381
84,4,0.030839327
80,4,0.026522625
81,4,0.021412381
84,4,0.030839327
79,4,0.020024758
80,4,0.021092173
86,4,0.025904142
140,4,0.027227452
169,4,0.020578035
86,4,0.02030374
140,4,0.018192704
169,4,0.019200394
80,4,0.018840659
86,4,0.019990729
87,4,0.017137056
140,4,0.017152236
80,4,0.017624193
81,4,0.024863381
84,4,0.025847421
81,4,0.019910362
81,4,0.021098069
84,4,0.025432986
81,4,0.025011938
85,4,0.024821759
80,4,0.019035049
81,4,0.026274237
84,4,0.027258277
81,4,0.022508925
84,4,0.026843842
81,4,0.022508925
84,4,0.026843842
80,4,0.019035049
81,4,0.026274237
84,4,0.027258277
81,4,0.025011938
85,4,0.024821759
84,4,0.024091303
80,4,0.017637028
86,4,0.018787098
87,4,0.015933425
140,4,0.015948605
80,4,0.016239307
86,4,0.022268549
140,4,0.020157513
169,4,0.021165203
80,4,0.030175425
86,4,0.029260604
86,4,0.022268549
140,4,0.020157513
169,4,0.021165203
35,5,0.01887226
72,5,0.02641561
78,5,0.022087253
130,5,0.017762594
156,5,0.018237607
26,5,0.020836115
35,5,0.02193792
62,5,0.019640209
72,5,0.021337249
78,5,0.021677715
130,5,0.02155035
135,5,0.028708526
35,5,0.01887226
72,5,0.02641561
78,5,0.022087253
130,5,0.017762594
156,5,0.018237607
26,5,0.020836115
35,5,0.02193792
62,5,0.019640209
72,5,0.021337249
78,5,0.021677715
130,5,0.02155035
135,5,0.028708526
8,5,0.022009717
19,5,0.022491312
29,5,0.01852707
78,5,0.018074145
134,5,0.016994475
156,5,0.025245164
11,5,0.021025202
19,5,0.023339681
23,5,0.019268231
134,5,0.016285014
8,5,0.022009717
19,5,0.022491312
29,5,0.01852707
78,5,0.018074145
134,5,0.016994475
156,5,0.025245164
9,5,0.035000637
15,5,0.028068334
22,5,0.02811149
29,5,0.024978837
78,5,0.027369603
134,5,0.032070295
35,5,0.026485546
72,5,0.034028896
78,5,0.029700539
130,5,0.02537588
156,5,0.025850893
26,5,0.028449401
35,5,0.029551206
62,5,0.027253495
72,5,0.028950535
78,5,0.029291001
130,5,0.029163636
135,5,0.036321812
9,5,0.035000637
15,5,0.028068334
22,5,0.02811149
29,5,0.024978837
78,5,0.027369603
134,5,0.032070295
35,5,0.026485546
72,5,0.034028896
78,5,0.029700539
130,5,0.02537588
156,5,0.025850893
26,5,0.028449401
35,5,0.029551206
62,5,0.027253495
72,5,0.028950535
78,5,0.029291001
130,5,0.029163636
135,5,0.036321812
35,5,0.022372266
72,5,0.029915616
78,5,0.025587259
130,5,0.0212626
156,5,0.021737613
35,5,0.022372266
72,5,0.029915616
78,5,0.025587259
130,5,0.0212626
156,5,0.021737613
8,5,0.023439924
9,5,0.022002593
16,5,0.018945674
19,5,0.01907012
22,5,0.027666939
23,5,0.027078624
78,5,0.016859021
134,5,0.021601587
156,5,0.02506231
8,5,0.028781592
9,5,0.025377691
16,5,0.023184393
19,5,0.021333789
22,5,0.028213953
134,5,0.022693187
156,5,0.01917968
9,5,0.024645939
11,5,0.024874074
19,5,0.027555585
21,5,0.021921789
22,5,0.026765054
23,5,0.025812135
134,5,0.023531517
156,5,0.02078362
16,5,0.018926127
19,5,0.022887069
29,5,0.025294961
78,5,0.021801742
134,5,0.01698938
156,5,0.024644319
8,5,0.023820127
19,5,0.024301722
29,5,0.02033748
78,5,0.019884555
134,5,0.018804885
156,5,0.027055574
21,5,0.01904211
22,5,0.027493439
23,5,0.018252044
35,5,0.019075453
78,5,0.024190681
130,5,0.018212649
134,5,0.018152609
16,5,0.018920193
19,5,0.029607239
29,5,0.024588457
78,5,0.018840109
134,5,0.020840389
156,5,0.019317542
26,5,0.020737693
35,5,0.021839498
62,5,0.019541787
72,5,0.021238827
78,5,0.021579293
130,5,0.021451928
135,5,0.028610104
19,5,0.028615652
23,5,0.018302706
72,5,0.029111022
78,5,0.022843757
134,5,0.021250318
19,5,0.027111184
35,5,0.017645186
78,5,0.025196663
130,5,0.018110621
134,5,0.019936673
16,5,0.018920193
19,5,0.029607239
29,5,0.024588457
78,5,0.018840109
134,5,0.020840389
156,5,0.019317542
19,5,0.027111184
35,5,0.017645186
78,5,0.025196663
130,5,0.018110621
134,5,0.019936673
19,5,0.028615652
23,5,0.018302706
72,5,0.029111022
78,5,0.022843757
134,5,0.021250318
21,5,0.01904211
22,5,0.027493439
23,5,0.018252044
35,5,0.019075453
78,5,0.024190681
130,5,0.018212649
134,5,0.018152609
26,5,0.020737693
35,5,0.021839498
62,5,0.019541787
72,5,0.021238827
78,5,0.021579293
130,5,0.021451928
135,5,0.028610104
35,5,0.017740101
72,5,0.025283451
78,5,0.020955094
130,5,0.016630435
156,5,0.017105448
26,5,0.019703956
35,5,0.020805761
62,5,0.01850805
72,5,0.02020509
78,5,0.020545556
130,5,0.020418191
135,5,0.027576367
35,5,0.017740101
72,5,0.025283451
78,5,0.020955094
130,5,0.016630435
156,5,0.017105448
26,5,0.019703956
35,5,0.020805761
62,5,0.01850805
72,5,0.02020509
78,5,0.020545556
130,5,0.020418191
135,5,0.027576367
37,6,0.028530776
39,6,0.022013532
53,6,0.020844723
