79,4,0.064456147
86,4,0.095039517
84,4,0.065800614
84,4,0.079788346
84,4,0.087008345
86,4,0.06447426
84,4,0.079788346
84,4,0.065800614
84,4,0.087008345
86,4,0.06447426
84,4,0.058826749
84,4,0.073545238
84,4,0.058826749
84,4,0.088868147
84,4,0.105114119
84,4,0.076811809
84,4,0.101654072
84,4,0.088868147
84,4,0.105114119
84,4,0.076811809
84,4,0.101654072
79,4,0.104396878
86,4,0.134980248
11,8,0.054269341
24,8,0.077092705
26,8,0.108459447
29,8,0.044177254
72,8,0.066441635
11,8,0.081735758
29,8,0.062382326
72,8,0.060944595
13,8,0.118964517
16,8,0.099891868
24,8,0.08082214
26,8,0.097869979
29,8,0.053701884
72,8,0.066134663
22,8,0.054436572
23,8,0.083873356
24,8,0.056517572
26,8,0.076519378
72,8,0.049969425
13,8,0.120498069
22,8,0.047510076
23,8,0.074747263
26,8,0.082698424
72,8,0.047285095
9,8,0.045819894
11,8,0.045075594
13,8,0.070669101
22,8,0.055264936
23,8,0.047458508
29,8,0.055750865
72,8,0.062196445
11,8,0.057306892
24,8,0.080130256
26,8,0.111496998
29,8,0.047214805
72,8,0.069479186
22,8,0.046017379
23,8,0.115898766
26,8,0.095425072
72,8,0.056547736
11,8,0.084773309
29,8,0.065419877
72,8,0.063982146
11,8,0.057306892
24,8,0.080130256
26,8,0.111496998
29,8,0.047214805
72,8,0.069479186
11,8,0.084773309
29,8,0.065419877
72,8,0.063982146
9,8,0.045819894
11,8,0.045075594
13,8,0.070669101
22,8,0.055264936
23,8,0.047458508
29,8,0.055750865
72,8,0.062196445
22,8,0.046017379
23,8,0.115898766
26,8,0.095425072
72,8,0.056547736
72,8,0.079077802
78,8,0.053583535
135,8,0.114360312
13,8,0.094969597
19,8,0.052129659
22,8,0.054125281
24,8,0.105275345
26,8,0.087746987
72,8,0.064430967
13,8,0.110889053
19,8,0.049231474
24,8,0.112198739
26,8,0.086003152
72,8,0.05386974
134,8,0.051014158
9,8,0.050583051
22,8,0.053286942
23,8,0.057750347
24,8,0.080994049
29,8,0.060725268
72,8,0.066962172
16,8,0.050036646
22,8,0.053694238
24,8,0.101511204
29,8,0.055474567
72,8,0.081006771
156,8,0.066440587
11,8,0.087999314
29,8,0.068645882
72,8,0.067208151
72,8,0.079077802
78,8,0.053583535
135,8,0.114360312
13,8,0.094969597
19,8,0.052129659
22,8,0.054125281
24,8,0.105275345
26,8,0.087746987
72,8,0.064430967
9,8,0.050583051
22,8,0.053286942
23,8,0.057750347
24,8,0.080994049
29,8,0.060725268
72,8,0.066962172
11,8,0.087999314
29,8,0.068645882
72,8,0.067208151
13,8,0.110889053
19,8,0.049231474
24,8,0.112198739
26,8,0.086003152
72,8,0.05386974
134,8,0.051014158
22,9,0.047733229
23,9,0.05524854
24,9,0.068233311
26,9,0.121122825
29,9,0.048120847
72,9,0.072655114
11,9,0.074797238
13,9,0.065834023
22,9,0.055000588
23,9,0.080705254
24,9,0.108972464
26,9,0.07802414
72,9,0.05458646
21,9,0.046681614
22,9,0.045210148
23,9,0.066548479
24,9,0.106528618
26,9,0.068281033
45,9,0.048793558
72,9,0.047760782
134,9,0.043565908
8,9,0.050583051
13,9,0.12033999
16,9,0.101267341
24,9,0.082197613
26,9,0.099245452
29,9,0.055077357
72,9,0.067510136
13,9,0.090081514
19,9,0.047241576
22,9,0.049237198
24,9,0.100387262
26,9,0.082858904
72,9,0.059542884
8,9,0.050583051
13,9,0.12033999
16,9,0.101267341
24,9,0.082197613
26,9,0.099245452
29,9,0.055077357
72,9,0.067510136
21,9,0.046681614
22,9,0.045210148
23,9,0.066548479
24,9,0.106528618
26,9,0.068281033
45,9,0.048793558
72,9,0.047760782
134,9,0.043565908
13,9,0.090081514
19,9,0.047241576
22,9,0.049237198
24,9,0.100387262
26,9,0.082858904
72,9,0.059542884
22,9,0.048398859
23,9,0.052862264
24,9,0.076105966
29,9,0.055837185
72,9,0.062074089
13,9,0.091753823
16,9,0.041326126
22,9,0.119289715
23,9,0.087681135
26,9,0.105843742
72,9,0.047207999
22,9,0.042818149
23,9,0.112699536
26,9,0.092225842
72,9,0.053348506
11,9,0.081574079
29,9,0.062220647
72,9,0.060782916
23,9,0.04280356
24,9,0.069761551
26,9,0.051231362
72,9,0.101357004
8,9,0.045819894
23,9,0.059294123
29,9,0.051693925
