4,391,0.034802046,,
4,392,0.021017134,,
4,378,0.03455935,,
4,379,0.032848574,,
4,381,0.045686426,,
4,382,0.063677822,,
4,384,0.045120939,,
4,385,0.05721091,,
4,386,0.036490447,,
4,388,0.043790976,,
4,391,0.045415444,,
4,394,0.044055169,,
4,377,0.038577863,,
4,378,0.047695951,,
4,382,0.050941096,,
4,387,0.01764438,,
4,390,0.019316789,,
4,391,0.029751755,,
4,392,0.022749663,,
4,393,0.023118962,,
4,377,0.036120366,,
4,378,0.072607335,,
4,382,0.021963344,,
4,383,0.029987461,,
4,389,0.078961457,,
4,390,0.041677035,,
4,391,0.035568308,,
4,392,0.023995995,,
4,393,0.050043836,,
4,377,0.059073242,,
4,378,0.091675818,,
4,379,0.1131497,,
4,383,0.066161892,,
4,389,0.109370472,,
4,390,0.064704591,,
4,391,0.060712849,,
4,393,0.07718083,,
4,376,0.0231653,,
4,377,0.018303477,,
4,379,0.04437125,,
4,381,0.035814662,,
4,382,0.077596825,,
4,388,0.066355459,,
4,389,0.04800885,,
4,391,0.027702058,,
4,392,0.02217792,,
4,393,0.050315924,,
4,394,0.042901,,
4,377,0.020590502,,
4,378,0.018127208,,
4,381,0.052870958,,
4,384,0.025454832,,
4,385,0.032831543,,
4,386,0.026499064,,
4,388,0.023239288,,
4,391,0.022710205,,
4,394,0.026463093,,
4,378,0.019528019,,
4,381,0.026624803,,
4,384,0.028469375,,
4,385,0.036698911,,
4,388,0.031141284,,
4,391,0.032115831,,
4,394,0.030929491,,
4,378,0.017092923,,
4,379,0.01661358,,
4,381,0.071586716,,
4,382,0.031940867,,
4,384,0.034544764,,
4,385,0.040797066,,
4,386,0.019816645,,
4,388,0.029005819,,
4,391,0.022197692,,
4,394,0.029251421,,
4,395,0.016581359,,
4,376,0.026396647,,
4,379,0.045112381,,
4,380,0.02089564,,
4,381,0.040012925,,
4,382,0.065783213,,
4,388,0.076519335,,
4,389,0.066992342,,
4,391,0.038144856,,
4,392,0.022230636,,
4,393,0.075301973,,
4,394,0.052293625,,
5,376,0.031360405,,
5,377,0.030943073,,
5,378,0.042306123,,
5,379,0.049453855,,
5,381,0.019921358,,
5,382,0.032477597,,
5,383,0.017848812,,
5,384,0.069561355,,
5,386,0.060009169,,
5,388,0.070335778,,
5,391,0.054042753,,
5,394,0.058602031,,
5,376,0.053119364,,
5,377,0.014567991,,
5,378,0.026036167,,
5,379,0.025334468,,
5,381,0.067758628,,
5,382,0.038449218,,
5,384,0.047087435,,
5,385,0.062462293,,
5,386,0.05625367,,
5,388,0.037040989,,
5,391,0.020285248,,
5,394,0.02434735,,
5,395,0.016660464,,
5,376,0.069698414,,
5,377,0.036097955,,
5,378,0.044534622,,
5,379,0.048064211,,
5,382,0.02819067,,
5,384,0.066141952,,
5,385,0.084703779,,
5,386,0.056317952,,
5,388,0.075181678,,
5,391,0.034185474,,
5,392,0.025357865,,
5,394,0.072547106,,
5,376,0.04643821,,
5,377,0.024253542,,
5,378,0.036641835,,
5,379,0.043607636,,
5,382,0.025176598,,
5,384,0.075710111,,
5,386,0.051874981,,
5,391,0.047837476,,
5,392,0.030003547,,
5,377,0.020804941,,
5,378,0.019351267,,
5,381,0.021188991,,
5,382,0.027291551,,
5,384,0.026173566,,
5,385,0.032493425,,
5,386,0.023132452,,
5,388,0.025410804,,
5,391,0.016540431,,
5,394,0.022504325,,
5,376,0.054045946,,
5,377,0.024022676,,
5,378,0.038876264,,
5,379,0.04801589,,
5,381,0.017543146,,
5,382,0.041635799,,
5,383,0.018528831,,
5,386,0.055116397,,
5,387,0.018707885,,
5,388,0.07948506,,
5,391,0.035256832,,
5,392,0.025288785,,
5,376,0.038014694,,
5,377,0.031055041,,
5,378,0.036891791,,
5,379,0.036166095,,
5,381,0.018615464,,
5,382,0.037992584,,
5,384,0.059025456,,
5,385,0.072052617,,
5,386,0.044502427,,
5,388,0.063068802,,
5,391,0.062348,,
5,392,0.0208034,,
6,377,0.019290549,,
6,378,0.028297679,,
6,379,0.039702629,,
6,381,0.018186761,,
6,382,0.069430942,,
6,383,0.022493589,,
6,384,0.06834255,,
6,387,0.026009695,,
6,388,0.065791693,,
6,389,0.021954722,,
6,390,0.01889023,,
6,391,0.046120615,,
6,393,0.016774211,,
6,377,0.025247051,,
6,378,0.03285826,,
6,379,0.046732764,,
6,382,0.049158704,,
6,383,0.019522572,,
6,387,0.020344092,,
6,389,0.035189143,,
6,390,0.02223526,,
6,391,0.038739591,,
6,393,0.016335111,,
6,376,0.06085246,,
6,377,0.027252001,,
6,378,0.035688668,,
6,379,0.039218257,,
6,382,0.019344716,,
6,384,0.057295998,,
6,385,0.075857825,,
6,386,0.047471998,,
6,388,0.066335724,,
6,391,0.02533952,,
6,392,0.016511911,,
6,394,0.063701152,,
6,378,0.044809069,,
6,379,0.053563487,,
6,381,0.017564677,,
6,382,0.018678336,,
6,383,0.018897857,,
6,389,0.022341531,,
6,390,0.018708401,,
6,391,0.042447026,,
6,393,0.041215331,,
6,376,0.060502184,,
6,378,0.019787237,,
6,379,0.016667153,,
6,381,0.066638068,,
6,382,0.038133637,,
6,384,0.030044104,,
6,385,0.048312385,,
6,386,0.032730642,,
6,388,0.028636778,,
6,391,0.025214134,,
6,394,0.038192542,,
6,377,0.029565522,,
6,378,0.066052491,,
6,382,0.0154085,,
6,383,0.023432617,,
6,389,0.072406613,,
6,390,0.035122191,,
6,391,0.029013464,,
6,392,0.017441151,,
6,393,0.043488992,,
6,377,0.025060889,,
6,378,0.029042987,,
6,379,0.046009965,,
6,382,0.061455643,,
6,383,0.022927679,,
6,387,0.023727717,,
6,388,0.074670556,,
6,389,0.026566587,,
6,390,0.024257366,,
6,391,0.042777685,,
6,393,0.022549311,,
6,377,0.038162951,,
6,378,0.04429563,,
6,381,0.015431423,,
6,383,0.017611465,,
6,387,0.016877851,,
6,389,0.05607898,,
6,390,0.019526467,,
6,391,0.032181505,,
6,392,0.017244875,,
6,393,0.021812684,,
6,378,0.026252287,,
6,379,0.024060005,,
6,382,0.040001814,,
6,384,0.040884197,,
6,385,0.053409434,,
6,386,0.035733832,,
6,388,0.035601445,,
6,391,0.033366873,,
6,394,0.037975011,,
6,395,0.025305354,,
6,377,0.026314147,,
6,378,0.040067269,,
6,379,0.057300467,,
6,383,0.018572918,,
6,387,0.019787449,,
6,389,0.029211161,,
6,390,0.018253148,,
6,391,0.03565985,,
6,393,0.017106806,,
6,377,0.025979021,,
6,378,0.029699189,,
6,379,0.04004799,,
6,382,0.053577873,,
6,383,0.016871719,,
6,384,0.071910034,,
6,386,0.072806404,,
6,387,0.022234828,,
6,388,0.072080593,,
6,389,0.028688999,,
6,391,0.044006836,,
6,393,0.019090508,,
6,376,0.044427597,,
6,378,0.055383427,,
6,379,0.040443524,,
6,381,0.028128834,,
6,382,0.060921983,,
6,384,0.062856326,,
6,386,0.080479439,,
6,388,0.0597944,,
6,391,0.030285558,,
6,394,0.043954145,,
6,377,0.02003533,,
6,378,0.026545417,,
6,379,0.037462216,,
6,382,0.07544009,,
6,383,0.020731356,,
6,384,0.051908436,,
6,386,0.068504879,,
6,387,0.025435657,,
6,388,0.067954887,,
6,389,0.022747019,,
6,390,0.019101453,,
6,391,0.045399843,,
6,393,0.020686393,,
6,377,0.016583937,,
6,378,0.051524764,,
6,379,0.044352574,,
6,381,0.020788006,,
6,383,0.029428575,,
6,386,0.05667098,,
6,387,0.01746367,,
6,391,0.045168435,,
6,392,0.015850121,,
6,393,0.044156371,,
6,376,0.047879496,,
6,377,0.025694828,,
6,378,0.038083121,,
6,379,0.045048922,,
6,382,0.026617884,,
6,384,0.077151397,,
6,386,0.053316267,,
6,391,0.049278762,,
6,392,0.031444833,,
6,377,0.023199022,,
6,378,0.028605996,,
6,379,0.052755305,,
6,382,0.041749856,,
6,383,0.016553776,,
6,387,0.017201393,,
6,388,0.076449818,,
6,389,0.029681877,,
6,390,0.021891643,,
6,391,0.043155949,,
6,377,0.037199865,,
6,378,0.046487101,,
6,379,0.078101852,,
6,382,0.044674801,,
6,383,0.017780316,,
6,384,0.074596585,,
6,387,0.019603497,,
6,389,0.073355546,,
6,391,0.045560432,,
6,392,0.025651604,,
6,393,0.040931647,,
6,376,0.015925691,,
6,377,0.041316981,,
6,378,0.053316403,,
6,383,0.025613225,,
6,391,0.022762209,,
6,377,0.033144795,,
6,378,0.045673634,,
6,382,0.042183729,,
6,383,0.014512971,,
6,390,0.01682247,,
6,391,0.036982468,,
6,392,0.018327706,,
6,393,0.037312914,,
6,376,0.017947697,,
6,381,0.030555615,,
6,382,0.028663764,,
6,383,0.017007899,,
6,389,0.027111164,,
6,390,0.026063978,,
6,391,0.029726382,,
6,393,0.03175091,,
6,376,0.043193224,,
6,377,0.036233571,,
6,378,0.042070321,,
6,379,0.041344625,,
6,381,0.023793994,,
6,382,0.043171114,,
6,384,0.064203986,,
6,385,0.077231147,,
6,386,0.049680957,,
6,388,0.068247332,,
6,391,0.06752653,,
6,392,0.02598193,,
6,377,0.023009513,,
6,378,0.03241904,,
6,379,0.055245658,,
6,382,0.055414402,,
6,383,0.023930073,,
6,387,0.023121798,,
6,390,0.017166411,,
6,391,0.033179965,,
6,393,0.017008265,,
6,376,0.074189958,,
6,378,0.020976454,,
6,381,0.049329058,,
6,382,0.059418114,,
6,384,0.037316737,,
6,385,0.048759911,,
6,386,0.031719618,,
6,388,0.028838129,,
6,391,0.033944499,,
6,394,0.043870793,,
6,376,0.015560611,,
6,378,0.066122234,,
6,379,0.03472792,,
6,381,0.024799157,,
6,382,0.054450928,,
6,388,0.07019864,,
6,389,0.045793835,,
6,390,0.023453689,,
6,391,0.022552112,,
6,393,0.058667867,,
6,394,0.058222645,,
7,377,0.025689013,,
7,378,0.048047386,,
7,379,0.06898779,,
7,382,0.015096948,,
7,383,0.03047475,,
7,389,0.068252464,,
7,390,0.023122579,,
7,391,0.028801868,,
7,392,0.02479079,,
7,393,0.051108525,,
7,376,0.059295615,,
7,377,0.022742408,,
7,378,0.03604209,,
7,379,0.05186982,,
7,381,0.022899656,,
7,383,0.018558271,,
7,384,0.062917783,,
7,386,0.074234223,,
7,388,0.071538431,,
7,390,0.02538925,,
7,391,0.024168816,,
7,392,0.02453882,,
7,394,0.057667051,,
7,377,0.055116439,,
7,378,0.064335788,,
7,383,0.022871445,,
7,387,0.022718147,,
7,390,0.025574286,,
7,391,0.031304437,,
7,392,0.025429067,,
7,393,0.025191203,,
7,377,0.028528425,,
7,378,0.064685701,,
7,382,0.019880224,,
7,383,0.018415262,,
7,389,0.076536721,,
7,390,0.0184064,,
7,391,0.028379857,,
7,392,0.021903653,,
7,393,0.04461049,,
7,377,0.027065426,,
7,378,0.056773376,,
7,379,0.070946002,,
7,382,0.014619855,,
7,383,0.017194639,,
7,389,0.072228429,,
7,390,0.026949657,,
7,391,0.028035085,,
7,392,0.01635604,,
7,377,0.028244733,,
7,378,0.032226831,,
7,379,0.049193809,,
7,382,0.064639487,,
7,383,0.026111523,,
7,387,0.026911561,,
7,388,0.0778544,,
7,389,0.029750431,,
7,390,0.02744121,,
7,391,0.045961529,,
7,393,0.025733155,,
7,376,0.021355819,,
7,377,0.031804902,,
7,378,0.067575574,,
7,383,0.017112052,,
7,390,0.030783215,,
7,391,0.033316892,,
7,392,0.021392661,,
7,376,0.016307537,,
7,378,0.071999467,,
7,379,0.043955047,,
7,381,0.024009701,,
7,382,0.059241414,,
7,389,0.053779463,,
7,390,0.023134572,,
7,391,0.024457829,,
7,392,0.016219334,,
7,393,0.05243698,,
7,394,0.065490899,,
7,376,0.019014034,,
7,378,0.068959804,,
7,379,0.042373855,,
7,381,0.030363884,,
7,382,0.058489212,,
7,389,0.044730014,,
7,390,0.027240158,,
7,391,0.026840217,,
7,393,0.045800039,,
7,394,0.061517553,,
7,377,0.039367713,,
7,378,0.048654949,,
7,379,0.0802697,,
7,382,0.046842649,,
7,383,0.019948164,,
7,384,0.076764433,,
7,387,0.021771345,,
7,389,0.075523394,,
7,391,0.04772828,,
7,392,0.027819452,,
7,393,0.043099495,,
7,377,0.034761572,,
7,378,0.066065301,,
7,390,0.031231897,,
7,391,0.024716599,,
7,392,0.024887768,,
7,393,0.047930145,,
7,376,0.018155999,,
7,378,0.068717622,,
7,379,0.037323308,,
7,381,0.027394545,,
7,382,0.057046316,,
7,388,0.072794028,,
7,389,0.048389223,,
7,390,0.026049077,,
7,391,0.0251475,,
7,393,0.061263255,,
7,394,0.060818033,,
7,378,0.055993847,,
7,379,0.055181377,,
7,381,0.025337247,,
7,382,0.048573758,,
7,383,0.018531775,,
7,387,0.01694294,,
7,389,0.021752766,,
7,390,0.029612282,,
7,391,0.035371626,,
7,393,0.024621144,,
7,376,0.041726799,,
7,378,0.052682629,,
7,379,0.037742726,,
7,381,0.025428036,,
7,382,0.058221185,,
7,384,0.060155528,,
7,386,0.077778641,,
7,388,0.057093602,,
7,391,0.02758476,,
7,394,0.041253347,,
7,377,0.020920671,,
7,378,0.031033024,,
7,379,0.041316215,,
7,382,0.072259227,,
7,383,0.026116663,,
7,387,0.021279756,,
7,388,0.077685105,,
7,389,0.023187011,,
7,390,0.017766986,,
7,391,0.03626719,,
7,393,0.018874435,,
7,376,0.03420813,,
7,377,0.036525216,,
7,378,0.072168766,,
7,382,0.021645659,,
7,390,0.034991453,,
7,391,0.027778681,,
7,392,0.032472109,,
7,376,0.023256221,,
7,378,0.065681405,,
7,381,0.019421752,,
7,382,0.02339024,,
7,389,0.071195916,,
7,390,0.030008627,,
7,391,0.023090529,,
7,393,0.076316991,,
7,377,0.029047452,,
7,378,0.045182802,,
7,379,0.043508296,,
7,381,0.02460805,,
7,382,0.066746321,,
7,383,0.021431176,,
7,389,0.034794762,,
7,391,0.042145105,,
7,393,0.042465396,,
7,376,0.017789318,,
7,378,0.060880049,,
7,379,0.032736465,,
7,381,0.024069977,,
7,382,0.069171927,,
7,389,0.052283261,,
7,390,0.026108472,,
7,391,0.027408761,,
7,393,0.051404698,,
7,394,0.070904032,,
7,376,0.033875937,,
7,378,0.037669849,,
7,379,0.038657989,,
7,381,0.032647605,,
7,382,0.057484749,,
7,383,0.017002264,,
7,388,0.06728831,,
7,391,0.028477891,,
7,394,0.047107532,,
7,376,0.019782052,,
7,378,0.063042633,,
7,379,0.045451195,,
7,381,0.041467235,,
7,382,0.066187548,,
7,389,0.056311913,,
7,390,0.02942238,,
7,391,0.021744969,,
7,392,0.022094092,,
7,393,0.058651381,,
7,394,0.065077471,,
7,377,0.028748596,,
7,378,0.043587575,,
7,383,0.017441809,,
7,387,0.02036035,,
7,389,0.051936571,,
7,390,0.017755262,,
7,391,0.02791416,,
7,393,0.020368483,,
7,376,0.016998932,,
7,378,0.052821379,,
7,379,0.05258521,,
7,382,0.018937142,,
7,383,0.019056501,,
7,386,0.060490617,,
7,389,0.035547618,,
7,390,0.014553692,,
7,391,0.053177426,,
7,377,0.022256246,,
7,378,0.054858822,,
7,379,0.076332704,,
7,383,0.029344896,,
7,389,0.072553476,,
7,390,0.027887595,,
7,391,0.023895853,,
7,393,0.040363834,,
7,377,0.030140157,,
7,378,0.039930399,,
7,382,0.077641366,,
7,383,0.018407202,,
7,387,0.024063162,,
7,389,0.051430886,,
7,390,0.022340563,,
7,391,0.041678851,,
7,392,0.016565105,,
7,393,0.018943144,,
7,378,0.0523955,,
7,379,0.043098416,,
7,381,0.051966911,,
7,382,0.060677635,,
7,383,0.015461528,,
7,389,0.034443336,,
7,390,0.02060874,,
7,391,0.020583329,,
7,393,0.039443638,,
7,394,0.05453791,,
7,376,0.015066392,,
7,377,0.033008232,,
7,378,0.038025155,,
7,379,0.07055363,,
7,382,0.014467477,,
7,383,0.01761913,,
7,389,0.066885419,,
7,390,0.023834947,,
7,391,0.034146406,,
7,393,0.062138643,,
7,394,0.051394734,,
7,377,0.022351441,,
7,378,0.028861528,,
7,379,0.039778327,,
7,382,0.077756201,,
7,383,0.023047467,,
7,384,0.054224547,,
7,386,0.07082099,,
7,387,0.027751768,,
7,388,0.070270998,,
7,389,0.02506313,,
7,390,0.021417564,,
7,391,0.047715954,,
7,393,0.023002504,,
7,377,0.025926387,,
7,378,0.030743327,,
7,379,0.040384716,,
7,382,0.070690416,,
7,383,0.020706951,,
7,384,0.07668747,,
7,386,0.072048043,,
7,387,0.024666644,,
7,388,0.074363653,,
7,389,0.029354909,,
7,390,0.018996764,,
7,391,0.038242746,,
7,392,0.015872934,,
7,393,0.018194348,,
7,377,0.030263878,,
7,378,0.066750847,,
7,382,0.016106856,,
7,383,0.024130973,,
7,389,0.073104969,,
7,390,0.035820547,,
7,391,0.02971182,,
7,392,0.018139507,,
7,393,0.044187348,,
7,376,0.015671977,,
7,378,0.056715613,,
7,379,0.042306204,,
7,381,0.027603457,,
7,382,0.050669723,,
7,389,0.05009612,,
7,390,0.031458127,,
7,391,0.023171789,,
7,393,0.035715553,,
7,394,0.055135242,,
8,378,0.024696977,,
8,382,0.03188776,,
8,384,0.032359443,,
8,385,0.044502432,,
8,386,0.041469236,,
8,388,0.025217185,,
8,391,0.019737766,,
8,394,0.024982766,,
8,395,0.0190378,,
8,378,0.029993427,,
8,379,0.028558405,,
8,381,0.064984209,,
8,382,0.033412991,,
8,384,0.035759309,,
8,385,0.05962363,,
8,386,0.041781032,,
8,388,0.042489611,,
8,391,0.030683604,,
8,394,0.04150416,,
8,377,0.035876418,,
8,378,0.027417393,,
8,384,0.030021663,,
8,385,0.037974223,,
8,386,0.027982742,,
8,388,0.030212787,,
8,391,0.031585829,,
8,394,0.029315257,,
8,377,0.033188672,,
8,378,0.031734998,,
8,381,0.033572722,,
8,382,0.039675282,,
8,384,0.038557297,,
8,385,0.044877156,,
8,386,0.035516183,,
8,388,0.037794535,,
8,391,0.028924162,,
8,394,0.034888056,,
8,378,0.024796624,,
8,379,0.020377144,,
8,381,0.053165898,,
8,382,0.034245176,,
8,384,0.037843715,,
8,385,0.049483501,,
8,386,0.043251197,,
8,388,0.034509098,,
8,391,0.023847228,,
8,394,0.024076503,,
8,377,0.023591421,,
8,378,0.017083939,,
8,381,0.029153108,,
8,382,0.020652096,,
8,384,0.021650183,,
8,385,0.027799932,,
8,386,0.017527325,,
8,388,0.022698003,,
8,391,0.017589372,,
8,394,0.023843212,,
8,378,0.030839686,,
8,379,0.026590822,,
8,381,0.049556607,,
8,382,0.027587197,,
8,384,0.03799778,,
8,385,0.049136363,,
8,386,0.036221677,,
8,388,0.035215905,,
8,391,0.030656501,,
8,394,0.043199686,,
8,377,0.038969099,,
8,378,0.033271521,,
8,381,0.053668365,,
8,382,0.039170498,,
8,384,0.037765093,,
8,385,0.049370257,,
8,386,0.038959647,,
8,388,0.036670185,,
8,391,0.032694529,,
8,394,0.033560748,,
8,378,0.019453707,,
8,379,0.018253907,,
8,381,0.025595811,,
8,382,0.027279547,,
8,384,0.037614549,,
8,385,0.048838571,,
8,386,0.027999467,,
8,388,0.030562815,,
8,391,0.031128482,,
8,394,0.024963867,,
8,376,0.069782678,,
8,378,0.02564186,,
8,379,0.02096496,,
8,381,0.062324114,,
8,382,0.036077132,,
8,384,0.034318294,,
8,385,0.048082374,,
8,386,0.036765305,,
8,388,0.031967977,,
8,391,0.023148917,,
8,394,0.038130489,,
8,378,0.026338742,,
8,379,0.021449708,,
8,381,0.030922114,,
8,382,0.026533167,,
8,384,0.034124547,,
8,385,0.043412119,,
8,386,0.036864151,,
8,388,0.030429038,,
8,391,0.025451766,,
8,394,0.028069793,,
8,378,0.019968205,,
8,379,0.017775923,,
8,382,0.033717732,,
8,384,0.034600115,,
8,385,0.047125352,,
8,386,0.02944975,,
8,388,0.029317363,,
8,391,0.027082791,,
8,394,0.031690929,,
8,395,0.019021272,,
8,377,0.04047461,,
8,378,0.036737411,,
8,381,0.04345409,,
8,384,0.041540178,,
8,385,0.046140533,,
8,386,0.040107438,,
8,388,0.040265356,,
8,391,0.037436296,,
8,394,0.039341316,,
8,378,0.021916315,,
8,379,0.01747937,,
8,382,0.043612045,,
8,383,0.024918799,,
8,384,0.0340824,,
8,385,0.049584588,,
8,386,0.04018607,,
8,388,0.032647081,,
8,391,0.031120829,,
8,394,0.032290941,,
8,395,0.025175908,,
8,376,0.083012595,,
8,378,0.028855055,,
8,379,0.026109265,,
8,381,0.049631098,,
8,382,0.03304469,,
8,384,0.032095784,,
8,385,0.05272695,,
8,386,0.032624936,,
8,388,0.036652143,,
8,391,0.026922906,,
8,394,0.040332803,,
8,376,0.065486738,,
8,378,0.029271537,,
8,379,0.027011333,,
8,381,0.078812273,,
8,382,0.035063721,,
8,384,0.042709936,,
8,385,0.066697876,,
8,386,0.047740222,,
8,388,0.044022904,,
8,391,0.024280794,,
8,394,0.044038639,,
9,378,0.035096329,,
9,379,0.030847465,,
9,381,0.05381325,,
9,382,0.03184384,,
9,384,0.042254423,,
9,385,0.053393006,,
9,386,0.04047832,,
9,388,0.039472548,,
9,391,0.034913144,,
9,394,0.047456329,,
9,378,0.02643098,,
9,382,0.033621763,,
9,384,0.034093446,,
9,385,0.046236435,,
9,386,0.043203239,,
9,388,0.026951188,,
9,391,0.021471769,,
9,394,0.026716769,,
9,395,0.020771803,,
9,376,0.070319041,,
9,377,0.020574653,,
9,378,0.031063998,,
9,379,0.041522413,,
9,381,0.053671164,,
9,382,0.021679993,,
9,385,0.06334732,,
9,386,0.062731089,,
9,388,0.067998645,,
9,391,0.031717995,,
9,377,0.035808899,,
9,378,0.029301417,,
9,381,0.041370586,,
9,382,0.032869574,,
9,384,0.033867661,,
9,385,0.04001741,,
9,386,0.029744803,,
9,388,0.034915481,,
9,391,0.02980685,,
9,394,0.03606069,,
9,376,0.029316495,,
9,378,0.021421931,,
9,379,0.016616137,,
9,382,0.035809719,,
9,383,0.016790386,,
9,384,0.03906922,,
9,385,0.043693082,,
9,386,0.043909156,,
9,388,0.026684541,,
9,389,0.050632003,,
9,391,0.021227512,,
9,394,0.024629818,,
9,395,0.039347946,,
9,376,0.041524555,,
9,378,0.056621116,,
9,379,0.062928216,,
9,381,0.0285224,,
9,382,0.025374684,,
9,383,0.016408401,,
9,390,0.019266607,,
9,391,0.020559017,,
9,378,0.02796007,,
9,379,0.024248185,,
9,381,0.067195382,,
9,382,0.037162368,,
9,384,0.038850658,,
9,385,0.056999055,,
9,386,0.035399724,,
9,388,0.040062222,,
9,391,0.022479247,,
9,394,0.028074291,,
9,378,0.023279242,,
9,379,0.022799899,,
9,381,0.077773035,,
9,382,0.038127186,,
9,384,0.040731083,,
9,385,0.046983385,,
9,386,0.026002964,,
9,388,0.035192138,,
9,391,0.028384011,,
9,394,0.03543774,,
9,395,0.022767678,,
9,376,0.043546291,,
9,378,0.043768026,,
9,379,0.03664678,,
9,381,0.032804711,,
9,382,0.035676771,,
9,384,0.075711241,,
9,386,0.033237901,,
9,388,0.079424305,,
9,391,0.031819382,,
9,392,0.01803447,,
9,376,0.078187253,,
9,378,0.027289914,,
9,379,0.027862833,,
9,381,0.018066363,,
9,382,0.020254216,,
9,384,0.0468696,,
9,385,0.0748123,,
9,386,0.047192996,,
9,388,0.04901784,,
9,391,0.032493189,,
9,394,0.04517464,,
9,377,0.025555421,,
9,378,0.028882492,,
9,381,0.051423195,,
9,382,0.042098883,,
9,384,0.037430713,,
9,385,0.044862164,,
9,386,0.031580946,,
9,388,0.03938077,,
9,391,0.038607805,,
9,394,0.025999212,,
9,376,0.064023651,,
9,378,0.020843964,,
9,381,0.076743849,,
9,382,0.047076756,,
9,384,0.033225294,,
9,385,0.038829436,,
9,386,0.029346037,,
9,388,0.025992008,,
9,391,0.028281784,,
9,394,0.026031243,,
9,395,0.02089296,,
9,377,0.029648518,,
9,378,0.027185224,,
9,381,0.061928974,,
9,384,0.034512848,,
9,385,0.041889559,,
9,386,0.03555708,,
9,388,0.032297304,,
9,391,0.031768221,,
9,394,0.035521109,,
9,376,0.060850057,,
9,378,0.02209953,,
9,379,0.020325518,,
9,382,0.03981005,,
9,383,0.015781437,,
9,384,0.046458944,,
9,385,0.05006881,,
9,386,0.037736059,,
9,388,0.036827791,,
9,391,0.021703313,,
9,394,0.053988203,,
9,395,0.022502561,,
9,376,0.068586292,,
9,378,0.024445474,,
9,379,0.019768574,,
9,381,0.061127728,,
9,382,0.034880746,,
9,384,0.033121908,,
9,385,0.046885988,,
9,386,0.035568919,,
9,388,0.030771591,,
9,391,0.021952531,,
9,394,0.036934103,,
9,377,0.024146087,,
9,378,0.028226036,,
9,379,0.022579155,,
9,384,0.037166303,,
9,385,0.058479738,,
9,386,0.052188701,,
9,388,0.042742586,,
9,391,0.02026095,,
9,394,0.032852347,,
9,376,0.016655519,,
9,378,0.060484781,,
9,379,0.055696405,,
9,381,0.018497388,,
9,382,0.020873123,,
9,383,0.019577994,,
9,389,0.060922079,,
9,390,0.021289267,,
9,391,0.026284171,,
9,393,0.071887337,,
9,378,0.01902526,,
9,379,0.016832978,,
9,382,0.032774787,,
9,384,0.03365717,,
9,385,0.046182407,,
9,386,0.028506805,,
9,388,0.028374418,,
9,391,0.026139846,,
9,394,0.030747984,,
9,395,0.018078327,,
9,376,0.055922156,,
9,377,0.035460387,,
9,378,0.03994181,,
9,379,0.054403733,,
9,384,0.062825941,,
9,385,0.076653213,,
9,386,0.063323176,,
9,388,0.071729359,,
9,391,0.034011715,,
9,392,0.033820237,,
9,394,0.053660605,,
9,378,0.019121206,,
9,379,0.020437401,,
9,381,0.02466545,,
9,382,0.025438614,,
9,384,0.030715704,,
9,385,0.0688076,,
9,386,0.036612073,,
9,388,0.04565406,,
9,391,0.031880603,,
9,394,0.031689156,,
9,377,0.028296702,,
9,378,0.024559503,,
9,381,0.031276182,,
9,384,0.02936227,,
9,385,0.033962625,,
