99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,90.0,45.0,99,99,45.0,90.0,90.0,45.0,90.0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,90.0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,90.0,90.0,99,99,90.0,99,90.0,90.0,90.0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,90.0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,90.0,10.0,9.0,99,99,6.0,90.0,10.0,45.0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,45.0,99,99,99,99,99,99,99,99,99,99,99,99,90.0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,90.0,99,99,90.0,99,99,99,99,30.0,99,99,12.857142857142856,99,90.0,12.857142857142856,22.5,15.0,99,15.0,99,99,30.0,99,99,99,99,99,30.0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,12.857142857142856,99,99,99,99,99,15.0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,30.0,99,99,99,15.0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,22.5,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,15.0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,6.428571428571428,3.75,7.5,99,99,99,99,99,99,99,99,99,90.0,99,99,99,8.181818181818182,99,99,6.428571428571428,30.0,12.857142857142856,99,99,99,99,18.0,3.75,15.0,3.9130434782608696,99,99,99,99,5.294117647058823,99,99,4.285714285714286,99,3.75,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,6.428571428571428,12.857142857142856,99,5.294117647058823,4.5,22.5,99,8.181818181818182,99,90.0,99,99,18.0,18.0,99,99,99,18.0,90.0,11.25,30.0,22.5,99,99,99,99,99,4.285714285714286,99,5.0,99,90.0,3.75,99,99,99,3.9130434782608696,99,99,5.625,99,99,99,99,99,99,99,99,99,3.75,99,99,99,45.0,99,99,99,45.0,6.923076923076923,5.0,6.923076923076923,99,99,99,99,7.5,99,99,10.0,45.0,99,90.0,99,99,11.25,11.25,90.0,99
99,99,99,99,99,15.0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4.5,2.903225806451613,5.625,99,99,99,99,99,99,99,99,99,99,99,99,99,7.5,99,99,3.4615384615384617,99,7.5,99,99,99,99,9.0,2.903225806451613,6.923076923076923,2.903225806451613,99,99,99,99,3.333333333333333,99,99,3.75,99,2.903225806451613,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,5.625,22.5,99,3.4615384615384617,3.6,10.0,99,4.7368421052631575,99,99,99,90.0,45.0,30.0,99,99,99,18.0,99,15.0,45.0,22.5,99,99,99,99,99,2.903225806451613,99,3.4615384615384617,99,99,2.903225806451613,99,90.0,99,2.903225806451613,99,99,4.285714285714286,99,99,99,99,99,99,99,99,99,2.903225806451613,99,99,99,90.0,99,99,99,90.0,6.923076923076923,3.103448275862069,3.9130434782608696,99,99,99,99,6.428571428571428,99,99,5.294117647058823,10.0,99,99,99,99,10.0,12.857142857142856,99,99
99,99,99,99,90.0,99,99,99,7.5,90.0,10.0,99,30.0,99,99,8.181818181818182,99,99,5.625,99,10.0,5.625,8.181818181818182,10.0,99,15.0,99,99,5.625,99,99,99,99,99,99,99,99,99,99,90.0,99,99,99,99,45.0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,5.625,99,99,99,99,99,7.5,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,5.625,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,6.428571428571428,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,7.5,99,90.0,5.294117647058823,99,5.625,99,45.0,3.6,99,99,2.3076923076923075,99,3.333333333333333,2.571428571428571,3.75,3.333333333333333,99,4.285714285714286,99,99,2.7272727272727275,99,99,99,99,99,18.0,99,99,99,99,90.0,99,99,99,99,45.0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2.3684210526315788,99,99,99,99,99,2.8125,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,22.5,99,99,99,2.5,30.0,99,99,99,99,99,99,99,99,45.0,99,99,99,99,99,99,99,99,99,99,99,4.7368421052631575,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,90.0,90.0,99,90.0,99,45.0,99,99,45.0,99,99,45.0,99,90.0,90.0,90.0,90.0,99,90.0,99,99,45.0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,45.0,99,99,99,99,99,90.0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,45.0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,90.0,99,99,10.0,5.294117647058823,90.0,99,99,10.0,99,99,6.428571428571428,99,99,4.5,99,6.428571428571428,5.0,6.0,10.0,99,12.857142857142856,99,99,4.7368421052631575,99,99,99,99,99,90.0,99,99,99,99,90.0,99,99,99,99,45.0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4.5,99,99,99,99,99,6.923076923076923,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,45.0,99,99,99,4.7368421052631575,90.0,99,99,99,99,99,99,99,99,90.0,99,99,99,99,99,99,99,99,99,99,99,6.923076923076923,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,30.0,5.625,45.0,10.0,99,99,99,99,4.7368421052631575,99,99,3.9130434782608696,99,6.428571428571428,4.7368421052631575,6.428571428571428,4.285714285714286,99,4.7368421052631575,99,99,5.0,99,99,99,99,99,22.5,99,99,99,99,99,99,99,99,99,99,99,90.0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4.090909090909091,99,99,99,99,99,4.7368421052631575,99,99,99,99,90.0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,22.5,99,99,99,4.285714285714286,6.0,99,99,99,99,99,99,99,99,45.0,99,99,99,99,99,99,99,99,99,99,99,11.25,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,45.0,99,99,99,99,99,99,90.0,99,99,90.0,99,90.0,45.0,90.0,90.0,99,99,99,99,45.0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,90.0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,90.0,99,99,99,99,99,90.0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,45.0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,30.0,99,99,8.181818181818182,3.6,45.0,6.428571428571428,99,4.7368421052631575,99,90.0,99,99,99,2.1951219512195124,99,4.5,2.5,4.090909090909091,2.903225806451613,99,3.103448275862069,99,99,2.7272727272727275,99,99,99,99,99,8.181818181818182,99,99,99,99,90.0,99,99,99,99,30.0,99,45.0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,90.0,99,99,99,99,99,99,99,99,99,2.0930232558139537,99,99,99,99,99,2.571428571428571,99,99,99,99,90.0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,11.25,99,99,99,2.5,22.5,99,99,99,99,99,99,99,99,90.0,99,99,99,99,99,99,99,99,99,99,99,4.7368421052631575,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
