start_id,end_id,label,value
118,364,disease_value,0.00179388
119,364,disease_value,0.022776042
120,364,disease_value,4.65E-05
58,183,disease_value,0.004197367
59,183,disease_value,0.001019515
71,183,disease_value,0.001827457
72,183,disease_value,0.005588582
121,327,disease_value,0.005941442
122,327,disease_value,0.000263697
123,327,disease_value,0.000953324
124,327,disease_value,0.020858536
16,344,disease_value,0.003412678
17,344,disease_value,0.000661298
18,344,disease_value,0.000444973
19,344,disease_value,0.016087446
20,344,disease_value,0.000453632
21,344,disease_value,0.00273941
142,344,disease_value,0.001133252
149,360,disease_value,0.001771934
150,360,disease_value,0.011202903
151,360,disease_value,0.015594085
152,360,disease_value,0.003942223
166,360,disease_value,0.002106588
167,360,disease_value,0.000360069
168,360,disease_value,0.000263128
164,360,disease_value,0.000165127
165,360,disease_value,0.000296653
138,360,disease_value,0.001906613
139,360,disease_value,0.000215704
73,360,disease_value,0.001271188
74,360,disease_value,0.008532192
85,272,disease_value,0.00121988
86,272,disease_value,0.042923264
87,272,disease_value,0.000911313
88,272,disease_value,0.002234909
89,272,disease_value,0.000722216
140,272,disease_value,0.005490878
146,272,disease_value,0.001444297
147,272,disease_value,0.000196596
135,339,disease_value,0.132310672
65,278,disease_value,0.007679351
66,278,disease_value,0.015489032
67,278,disease_value,0.001812423
136,278,disease_value,0.002034654
137,278,disease_value,0.001601799
116,278,disease_value,0.000272986
117,278,disease_value,0.00029218
125,278,disease_value,0.001851155
126,278,disease_value,0.000549067
127,278,disease_value,0.001668159
2,257,disease_value,0.000482768
3,257,disease_value,0
6,257,disease_value,0.01522609
77,364,disease_value,0.004983992
78,364,disease_value,0.008761032
156,364,disease_value,0.00116033
156,356,disease_value,0.005774937
35,356,disease_value,0.00657055
36,356,disease_value,0.000511497
37,356,disease_value,0.002187979
38,356,disease_value,0.013417963
39,356,disease_value,0.002059247
90,356,disease_value,0.000189742
71,356,disease_value,0.006708841
72,356,disease_value,0.019214796
4,253,disease_value,2.11E-05
5,253,disease_value,0.002935532
8,253,disease_value,0.000150165
26,177,disease_value,0.010871389
27,177,disease_value,0.004356899
19,292,disease_value,0.00442431
20,292,disease_value,0.000370086
21,292,disease_value,0.000409395
142,292,disease_value,0.00020756
120,292,disease_value,0.000590804
31,327,disease_value,0.000622112
32,327,disease_value,0.004081507
33,327,disease_value,0.001002965
34,327,disease_value,0.000318579
35,327,disease_value,0.004800703
36,327,disease_value,0.000530461
37,327,disease_value,0.001766005
38,327,disease_value,0.009824815
39,327,disease_value,0.001663861
90,327,disease_value,0.000152958
71,327,disease_value,0.004139068
121,344,disease_value,0.00757006
122,344,disease_value,0.000317842
123,344,disease_value,0.002388816
124,344,disease_value,0.02342246
31,344,disease_value,0.000160079
75,360,disease_value,9.03E-05
76,360,disease_value,0.006427451
77,360,disease_value,0.001598399
78,360,disease_value,0.006870361
16,339,disease_value,0.014096113
17,339,disease_value,0.000567603
18,339,disease_value,0.002448219
19,339,disease_value,0.012245509
20,339,disease_value,0.000467517
21,339,disease_value,0.00137604
118,339,disease_value,0.000192468
169,219,disease_value,0.002687732
159,219,disease_value,0.000206049
160,219,disease_value,0.012301253
161,219,disease_value,0.006076181
85,364,disease_value,0.001478733
86,364,disease_value,0.012374366
87,364,disease_value,0.011163556
88,364,disease_value,0.002325002
89,364,disease_value,0.00022534
140,364,disease_value,0.002898156
146,364,disease_value,0.001834908
112,233,disease_value,0.007052314
113,233,disease_value,0.001311931
114,233,disease_value,0.000461019
115,233,disease_value,0.000924695
2,233,disease_value,0.002213531
3,233,disease_value,0
67,359,disease_value,0.002118476
136,359,disease_value,0.00168163
137,359,disease_value,0.000907806
138,359,disease_value,0.001309594
139,359,disease_value,0.000193164
125,359,disease_value,0.001416186
126,359,disease_value,0.001664553
127,359,disease_value,0.00246669
128,359,disease_value,0.029716994
72,327,disease_value,0.032259077
79,327,disease_value,0.001818104
80,327,disease_value,0.008053596
81,327,disease_value,0.012280436
119,339,disease_value,0.004198088
120,339,disease_value,1.61E-05
121,339,disease_value,0.005488619
122,339,disease_value,0.000127489
123,339,disease_value,0.001192244
124,339,disease_value,0.008259239
147,364,disease_value,0.00058734
169,364,disease_value,0.003202229
159,364,disease_value,0.004532755
160,364,disease_value,0.007401482
161,364,disease_value,0.004507839
84,360,disease_value,0.013380816
85,360,disease_value,0.000882025
86,360,disease_value,0.002890644
87,360,disease_value,0.003340787
88,360,disease_value,0.003810949
89,360,disease_value,0.00202123
32,344,disease_value,0.003172451
33,344,disease_value,0.001808206
34,344,disease_value,0.000291977
162,344,disease_value,0.000457501
163,344,disease_value,0.000945114
35,344,disease_value,0.009010119
36,344,disease_value,0.000389545
37,344,disease_value,0.006358901
38,344,disease_value,0.025377947
39,344,disease_value,0.004168212
90,344,disease_value,0.000456019
71,344,disease_value,0.010769568
72,344,disease_value,0.017951313
1,327,disease_value,3.72E-05
2,327,disease_value,0.000668373
3,327,disease_value,0
140,360,disease_value,0.003094971
141,360,disease_value,0.005863505
159,360,disease_value,0.000739205
79,344,disease_value,0.003716792
80,344,disease_value,0.022933691
81,344,disease_value,0.031452245
156,339,disease_value,0.0100914
35,339,disease_value,0.002953147
36,339,disease_value,8.01E-05
37,339,disease_value,0.001059748
38,339,disease_value,0.006386585
6,327,disease_value,0.006318202
7,327,disease_value,0.002808877
160,360,disease_value,0.003000509
161,360,disease_value,0.003070741
1,344,disease_value,7.08E-05
2,344,disease_value,0.000773888
3,344,disease_value,0
135,372,disease_value,0.010877605
16,372,disease_value,0.00097427
17,372,disease_value,1.24E-05
18,372,disease_value,0.000113486
19,372,disease_value,0.005429653
20,372,disease_value,0.000206247
166,372,disease_value,0.000875193
167,372,disease_value,0.002189292
82,204,disease_value,0
83,204,disease_value,9.04E-05
134,204,disease_value,0.000926949
103,204,disease_value,0.005446296
104,204,disease_value,0.002825984
105,204,disease_value,0.003856051
106,204,disease_value,0.000793179
107,204,disease_value,0.000374207
108,204,disease_value,0.000514407
109,204,disease_value,0.004635963
110,204,disease_value,0.003089262
111,204,disease_value,0.0062129
148,204,disease_value,0.001262623
4,228,disease_value,9.18E-05
25,313,disease_value,1.67E-05
26,313,disease_value,0.020255514
7,257,disease_value,0.003814704
22,321,disease_value,0.017307063
23,321,disease_value,0.008065668
21,321,disease_value,0.008855734
28,177,disease_value,0.001383924
29,177,disease_value,0.001274155
30,177,disease_value,0.002127934
91,177,disease_value,8.14E-06
9,177,disease_value,0.00197794
10,177,disease_value,8.09E-05
11,177,disease_value,0.001472744
12,177,disease_value,0.000248986
13,177,disease_value,0
14,177,disease_value,0
15,177,disease_value,0
40,177,disease_value,0
95,189,disease_value,0.010238522
96,189,disease_value,0.013953438
97,189,disease_value,0.006683656
98,189,disease_value,0.003214243
99,189,disease_value,0.01531516
131,189,disease_value,0.012546993
49,189,disease_value,0.001272077
50,189,disease_value,0.000388514
51,189,disease_value,0.000690876
52,189,disease_value,0.001076551
53,189,disease_value,0.005235842
54,189,disease_value,0.000256511
100,189,disease_value,0.000306993
101,189,disease_value,0.003787032
102,189,disease_value,0.000183585
103,189,disease_value,0.001950707
77,222,disease_value,0.002693098
78,222,disease_value,0.024097688
84,222,disease_value,0.015332082
6,206,disease_value,0.005607445
7,206,disease_value,0.00377227
112,183,disease_value,0.002214341
113,183,disease_value,0.000966777
1,183,disease_value,5.62E-06
2,183,disease_value,0.001261067
3,183,disease_value,0
98,355,disease_value,0.002201305
99,355,disease_value,0.012582251
131,355,disease_value,0.020666132
49,355,disease_value,0.001873071
50,355,disease_value,0.000471912
51,355,disease_value,0.00094817
52,355,disease_value,0.00083506
53,355,disease_value,0.007943886
54,355,disease_value,0.000698284
100,355,disease_value,0.000875382
101,355,disease_value,0.003305415
102,355,disease_value,0.000285246
103,355,disease_value,0.002574198
104,355,disease_value,0.00283294
105,355,disease_value,0.002816524
106,355,disease_value,0.000562994
128,278,disease_value,0.015016231
129,278,disease_value,0.001122404
130,278,disease_value,0.010295393
158,278,disease_value,0.001318706
4,278,disease_value,0.000403652
39,339,disease_value,0.000955269
90,339,disease_value,7.84E-05
71,339,disease_value,0.001790224
72,339,disease_value,0.039472584
146,339,disease_value,0.002982359
147,339,disease_value,0.002111385
169,339,disease_value,0.001944837
79,339,disease_value,0.001683826
80,339,disease_value,0.002798797
78,342,disease_value,0.006590235
156,342,disease_value,0.001058751
85,342,disease_value,0.001268112
6,344,disease_value,0.004810653
7,344,disease_value,0.009513232
22,289,disease_value,0.030755374
23,289,disease_value,0.022948946
21,289,disease_value,0.009914018
168,372,disease_value,0.001500113
164,372,disease_value,0.000190482
165,372,disease_value,0.000386815
118,372,disease_value,0.000274465
119,372,disease_value,0.033802692
120,372,disease_value,0.00174729
121,372,disease_value,0.008268157
122,372,disease_value,0.003163903
123,372,disease_value,0.013669078
124,372,disease_value,0.015500163
142,310,disease_value,0.000399579
143,310,disease_value,1.39E-06
144,310,disease_value,0.00232351
145,310,disease_value,0.004531374
92,310,disease_value,0.002820033
93,310,disease_value,0.000629974
31,319,disease_value,0.00034633
32,319,disease_value,0.000987035
33,319,disease_value,0.001064719
34,319,disease_value,0.000656725
162,319,disease_value,0.00024403
163,319,disease_value,0.001058715
70,319,disease_value,0.000929406
55,319,disease_value,0.000682921
56,319,disease_value,0.002676875
57,319,disease_value,0.001089753
58,319,disease_value,0.00700141
59,319,disease_value,0.001201814
36,372,disease_value,0.000422114
37,372,disease_value,0.005419592
38,372,disease_value,0.024979246
39,372,disease_value,0.008618713
140,372,disease_value,0.005648301
146,372,disease_value,0.010150896
147,372,disease_value,0.004718095
169,372,disease_value,0.003463638
112,289,disease_value,0.001242183
113,289,disease_value,0.000235347
1,289,disease_value,1.11E-05
121,297,disease_value,0.004946909
122,297,disease_value,0.000139369
123,297,disease_value,0.000915904
124,297,disease_value,0.012603124
31,297,disease_value,0.000342252
32,297,disease_value,0.004518266
135,355,disease_value,0.017762706
153,233,disease_value,1.84E-05
154,233,disease_value,0
155,233,disease_value,0
7,233,disease_value,0.002834677
56,310,disease_value,0.002424054
57,310,disease_value,0.000684213
58,310,disease_value,0.006033221
59,310,disease_value,0.000124781
72,310,disease_value,0.011223662
141,272,disease_value,0.030748754
159,272,disease_value,0.001080177
160,272,disease_value,0.005770503
161,272,disease_value,0.005113079
27,313,disease_value,0.003329248
28,313,disease_value,0.001084343
29,313,disease_value,0.000830294
30,313,disease_value,0.001564148
91,313,disease_value,5.14E-07
9,313,disease_value,0.000168384
10,313,disease_value,1.99E-05
11,313,disease_value,1.67E-08
12,313,disease_value,0.00028762
13,313,disease_value,3.24E-06
14,313,disease_value,0.000367459
15,313,disease_value,5.64E-06
49,205,disease_value,0.001211227
50,205,disease_value,0.001180371
51,205,disease_value,0.000235294
55,205,disease_value,0.000904026
56,205,disease_value,0.002850704
57,205,disease_value,0.002192106
58,205,disease_value,0.005408407
59,205,disease_value,0.000124978
60,205,disease_value,0.000100329
61,205,disease_value,0.001435422
62,205,disease_value,0.004547451
157,205,disease_value,0.004058057
142,289,disease_value,0.00219705
143,289,disease_value,1.46E-05
144,289,disease_value,0.002494118
112,310,disease_value,0.001603184
113,310,disease_value,0.000364327
114,310,disease_value,0.000538823
115,310,disease_value,0.00090571
2,310,disease_value,0.000949094
121,292,disease_value,0.006040149
122,292,disease_value,0.006571738
123,292,disease_value,0.000559536
124,292,disease_value,0.013453098
31,292,disease_value,0.000205127
32,292,disease_value,0.003369353
33,292,disease_value,0.001678436
156,292,disease_value,0.001138007
146,356,disease_value,0.000890739
147,356,disease_value,0.001145612
169,356,disease_value,0.00196869
79,356,disease_value,0.001457854
80,356,disease_value,0.007250109
81,356,disease_value,0.007729828
149,204,disease_value,0.001170578
150,204,disease_value,0.047756261
151,204,disease_value,0.044198604
152,204,disease_value,0.010015174
67,204,disease_value,0.00302289
136,204,disease_value,0.002858712
137,204,disease_value,0.000545462
138,204,disease_value,0.002117938
139,204,disease_value,0.000830849
73,204,disease_value,0.005495877
55,289,disease_value,0.000697972
56,289,disease_value,0.001010728
57,289,disease_value,0.000313076
58,289,disease_value,0.004409528
90,289,disease_value,7.75E-05
71,289,disease_value,0.001657459
72,289,disease_value,0.037686883
141,348,disease_value,0.022228773
159,348,disease_value,0.001262443
81,339,disease_value,0.008179148
1,339,disease_value,1.62E-05
83,217,disease_value,0.000499635
134,217,disease_value,0.001392059
2,289,disease_value,0.000756979
3,289,disease_value,0
153,289,disease_value,3.25E-05
154,289,disease_value,0
155,289,disease_value,6.30E-08
17,297,disease_value,0.000189965
18,297,disease_value,0.000454387
19,297,disease_value,0.01573284
20,297,disease_value,0.000442954
21,297,disease_value,0.007085457
142,297,disease_value,0.001217409
22,310,disease_value,0.034052444
23,310,disease_value,0.258962793
24,310,disease_value,0.03037858
129,359,disease_value,0.002030346
130,359,disease_value,0.016942024
158,359,disease_value,0.000252893
6,289,disease_value,0.001846581
7,289,disease_value,0.002607986
22,343,disease_value,0.025887659
23,343,disease_value,0.060624241
24,343,disease_value,0.04308081
25,343,disease_value,7.43E-05
26,343,disease_value,0.082834672
78,372,disease_value,0.006406346
156,372,disease_value,0.000761772
35,372,disease_value,0.00694553
22,342,disease_value,0.071011045
23,342,disease_value,0.347564772
24,342,disease_value,0.0441909
25,342,disease_value,4.39E-05
26,342,disease_value,0.056732427
27,342,disease_value,0.001195899
28,342,disease_value,0.000521338
5,359,disease_value,3.60E-06
8,359,disease_value,1.68E-06
12,357,disease_value,0.000172207
72,319,disease_value,0.023165396
112,319,disease_value,0.005281359
41,177,disease_value,0
42,177,disease_value,0
95,177,disease_value,0.006856249
96,177,disease_value,0.006906903
97,177,disease_value,0.0020482
98,177,disease_value,0.000473806
99,177,disease_value,0.001880932
131,177,disease_value,0.006251269
49,177,disease_value,0.001909998
50,177,disease_value,0.000236326
51,177,disease_value,0.000626912
52,177,disease_value,0.000573763
53,177,disease_value,0.003210079
54,177,disease_value,0.000314771
100,177,disease_value,0.000260262
101,177,disease_value,0.002900005
29,342,disease_value,0.005520472
30,342,disease_value,0.000273333
143,342,disease_value,4.84E-06
144,342,disease_value,0.001678273
145,342,disease_value,0.003335143
92,342,disease_value,0.002522728
93,342,disease_value,0.003678384
94,342,disease_value,0.000666447
6,297,disease_value,0.002369083
7,297,disease_value,0.003212075
19,348,disease_value,0.017205782
20,348,disease_value,0.00063772
72,297,disease_value,0.041923277
79,297,disease_value,0.00152146
80,297,disease_value,0.002899813
81,297,disease_value,0.00731674
114,224,disease_value,0.001104224
115,224,disease_value,0.000808192
68,224,disease_value,0.002016559
69,224,disease_value,0.002779405
2,224,disease_value,0.000799931
3,224,disease_value,0
79,372,disease_value,0.005136673
80,372,disease_value,0.014888937
81,372,disease_value,0.013822022
107,355,disease_value,0.000269824
108,355,disease_value,0.00065978
157,355,disease_value,0.008818972
63,355,disease_value,0.007033753
64,355,disease_value,0.019493878
65,355,disease_value,0.007215037
66,355,disease_value,0.015054857
67,355,disease_value,0.001835966
33,297,disease_value,0.001009395
34,297,disease_value,0.000231163
162,297,disease_value,0.000246057
35,297,disease_value,0.004484604
36,297,disease_value,0.000122863
37,297,disease_value,0.001707386
38,297,disease_value,0.01099162
39,297,disease_value,0.001772874
90,297,disease_value,0.000120799
71,297,disease_value,0.003546042
31,310,disease_value,0.000443565
32,310,disease_value,0.00351044
33,310,disease_value,0.001412551
34,310,disease_value,0.000344328
162,310,disease_value,0.000341994
163,310,disease_value,0.001481037
70,310,disease_value,0.000745569
55,310,disease_value,0.001323301
16,355,disease_value,0.002154329
17,355,disease_value,9.56E-05
18,355,disease_value,9.79E-06
19,355,disease_value,0.004474227
20,355,disease_value,0.000420425
21,355,disease_value,0.000621975
159,325,disease_value,0.000687172
160,325,disease_value,0.003907247
161,325,disease_value,0.004357827
35,292,disease_value,0.013833951
36,292,disease_value,0.002692281
37,292,disease_value,0.024221094
38,292,disease_value,0.057386613
39,292,disease_value,0.010261592
90,292,disease_value,0.001638045
71,292,disease_value,0.032510585
72,292,disease_value,0.005185985
109,343,disease_value,0.001537743
110,343,disease_value,0.000191682
111,343,disease_value,0.002463967
148,343,disease_value,7.47E-05
149,343,disease_value,0.001640181
150,343,disease_value,0.01894123
151,343,disease_value,0.021095078
142,321,disease_value,0.002548931
143,321,disease_value,9.68E-06
144,321,disease_value,0.003021619
145,321,disease_value,0.003138248
92,321,disease_value,0.005239787
93,321,disease_value,0.002173773
145,289,disease_value,0.000614954
92,289,disease_value,0.001796825
93,289,disease_value,0.000887132
31,289,disease_value,0.000316446
32,289,disease_value,0.003072812
33,289,disease_value,0.000917345
34,289,disease_value,0.000180053
162,289,disease_value,0.000201002
163,289,disease_value,0.000609963
70,289,disease_value,0.000886812
6,339,disease_value,0.002187929
7,339,disease_value,0.002815155
16,297,disease_value,0.004677012
153,224,disease_value,9.24E-05
154,224,disease_value,0
155,224,disease_value,0
22,315,disease_value,0.001695818
3,310,disease_value,0
153,310,disease_value,2.41E-05
154,310,disease_value,0
155,310,disease_value,0
7,310,disease_value,0.00251704
85,222,disease_value,0.001060625
86,222,disease_value,0.037011342
87,222,disease_value,0.000857795
88,222,disease_value,0.002038737
89,222,disease_value,0.000606139
140,222,disease_value,0.006525163
146,222,disease_value,0.001762446
63,205,disease_value,0.003704692
112,205,disease_value,0.004307901
113,205,disease_value,0.000516188
114,205,disease_value,0.004392706
115,205,disease_value,0.000764894
68,205,disease_value,0.001911561
22,198,disease_value,0.003253801
23,198,disease_value,0.004299282
24,198,disease_value,0.003631707
25,198,disease_value,8.38E-06
142,198,disease_value,0.000312296
5,278,disease_value,3.89E-06
8,278,disease_value,2.62E-05
10,200,disease_value,3.79E-06
153,183,disease_value,2.90E-05
154,183,disease_value,0
155,183,disease_value,0
6,183,disease_value,0.005034162
7,183,disease_value,0.014689636
74,204,disease_value,0.039317832
75,204,disease_value,1.76E-06
76,204,disease_value,0.022596095
77,204,disease_value,0.006640416
104,189,disease_value,0.001405513
105,189,disease_value,0.001903376
106,189,disease_value,0.000545519
107,189,disease_value,0.000152124
62,189,disease_value,0.006513123
157,189,disease_value,0.007137195
63,189,disease_value,0.004041987
64,189,disease_value,0.023557421
27,343,disease_value,0.001680085
142,343,disease_value,0.001055894
143,343,disease_value,1.14E-05
144,343,disease_value,0.002072122
145,343,disease_value,0.001222291
92,343,disease_value,0.002818529
93,343,disease_value,0.001390617
1,297,disease_value,7.68E-06
2,297,disease_value,0.000590683
3,297,disease_value,0
70,348,disease_value,0.002026706
55,348,disease_value,0.001118298
56,348,disease_value,0.004229572
38,348,disease_value,0.019620143
39,348,disease_value,0.003478655
90,348,disease_value,0.000349067
71,348,disease_value,0.008257048
72,348,disease_value,0.030526599
60,342,disease_value,2.50E-05
61,342,disease_value,0.000877186
62,342,disease_value,0.001535587
157,342,disease_value,0.00328423
63,342,disease_value,0.002221258
112,342,disease_value,0.000991946
95,342,disease_value,0.004082699
96,342,disease_value,0.003923026
97,342,disease_value,0.005440188
98,342,disease_value,0.000416004
99,342,disease_value,0.00244807
131,342,disease_value,0.002179795
162,342,disease_value,0.000162024
163,342,disease_value,0.001110485
70,342,disease_value,0.000522863
55,342,disease_value,0.000967043
56,342,disease_value,0.001439719
57,342,disease_value,0.000425794
58,342,disease_value,0.003835637
59,342,disease_value,8.19E-05
21,348,disease_value,0.006029956
142,348,disease_value,0.001980228
143,348,disease_value,1.01E-05
144,348,disease_value,0.00517216
145,348,disease_value,0.002507478
124,348,disease_value,0.030892617
31,348,disease_value,0.00024408
32,348,disease_value,0.003919789
33,348,disease_value,0.001609046
34,348,disease_value,0.000289041
162,348,disease_value,0.000329476
163,348,disease_value,0.000786064
136,355,disease_value,0.001555916
137,355,disease_value,0.000937119
138,355,disease_value,0.001510647
139,355,disease_value,0.000246008
117,355,disease_value,0.000366344
125,355,disease_value,0.00132701
126,355,disease_value,0.001088133
127,355,disease_value,0.002192152
128,355,disease_value,0.027095196
112,348,disease_value,0.003130832
81,348,disease_value,0.01338431
1,348,disease_value,0
147,222,disease_value,0.000293638
141,222,disease_value,0.031245732
159,222,disease_value,0.000686781
160,222,disease_value,0.005807722
161,222,disease_value,0.005548809
135,217,disease_value,0.02288875
16,217,disease_value,0.001927665
17,217,disease_value,6.62E-05
18,217,disease_value,0.00017699
152,217,disease_value,0.013280295
166,217,disease_value,0.002208724
167,217,disease_value,0.003262496
168,217,disease_value,0.001101246
164,217,disease_value,0.000334544
1,356,disease_value,0
94,313,disease_value,0.000752808
95,313,disease_value,0.007268142
96,313,disease_value,0.007563359
97,313,disease_value,0.005574215
98,313,disease_value,0.00075533
99,313,disease_value,0.004758784
131,313,disease_value,0.007670016
49,313,disease_value,0.000802212
50,313,disease_value,0.000152889
51,313,disease_value,0.000202647
52,313,disease_value,0.001952262
53,313,disease_value,0.004730223
54,313,disease_value,0.000694568
100,313,disease_value,0.000703557
169,292,disease_value,0.00508222
79,292,disease_value,0.004929538
80,292,disease_value,0.024317713
81,292,disease_value,0.001925794
86,342,disease_value,0.002757371
87,342,disease_value,0.004142044
88,342,disease_value,0.003951342
89,342,disease_value,0.001757294
140,342,disease_value,0.003121435
146,342,disease_value,0.001103746
147,342,disease_value,0.001791725
169,342,disease_value,0.002297672
2,348,disease_value,0.000301286
3,348,disease_value,0
153,348,disease_value,3.04E-05
31,321,disease_value,0.001424678
32,321,disease_value,0.00468585
33,321,disease_value,0.001778246
34,321,disease_value,0.00047592
162,321,disease_value,0.000706425
163,321,disease_value,0.001006417
70,321,disease_value,0.001723108
55,321,disease_value,0.000302966
56,321,disease_value,0.005880851
57,321,disease_value,0.002051258
135,349,disease_value,0.026135652
65,189,disease_value,0.006483895
66,189,disease_value,0.011999831
67,189,disease_value,0.001750041
136,189,disease_value,0.001518077
137,189,disease_value,0.000982989
116,189,disease_value,0.000229337
117,189,disease_value,0.00029729
125,189,disease_value,0.001316371
126,189,disease_value,0.000630017
127,189,disease_value,0.001765686
152,343,disease_value,0.003818878
166,343,disease_value,0.001837943
167,343,disease_value,0.000482001
168,343,disease_value,0.000295773
164,343,disease_value,7.03E-05
165,343,disease_value,0.000546856
118,343,disease_value,0.000361438
73,343,disease_value,0.001720964
74,343,disease_value,0.011422574
75,343,disease_value,4.16E-06
76,343,disease_value,0.0109124
77,343,disease_value,0.001965901
23,315,disease_value,0.000134418
24,315,disease_value,0.032929157
25,315,disease_value,2.21E-05
26,315,disease_value,0.038791152
27,315,disease_value,0.002547065
28,315,disease_value,0.001148472
29,315,disease_value,0.00207061
30,315,disease_value,0.002466711
91,315,disease_value,4.98E-06
9,315,disease_value,0.001181363
143,315,disease_value,3.65E-06
144,315,disease_value,0.001127011
22,175,disease_value,0.0053344
23,175,disease_value,0.001040844
24,175,disease_value,0.004636136
25,175,disease_value,1.01E-05
26,175,disease_value,0.012723173
27,175,disease_value,0.001229905
28,175,disease_value,0.000662899
29,175,disease_value,0.000873865
30,175,disease_value,0.000725995
43,307,disease_value,1.87E-05
44,307,disease_value,0.000839639
45,307,disease_value,1.03E-05
46,307,disease_value,1.79E-05
47,307,disease_value,0.000137691
48,307,disease_value,0.000458438
132,307,disease_value,0.000575052
133,307,disease_value,0.002801898
82,307,disease_value,0
83,307,disease_value,0.004535157
134,307,disease_value,0.019169613
102,177,disease_value,5.12E-05
103,177,disease_value,0.00104763
104,177,disease_value,0.001010744
105,177,disease_value,0.003797457
106,177,disease_value,0.000665568
107,177,disease_value,0.00043588
62,177,disease_value,0.013842197
157,177,disease_value,0.005362534
63,177,disease_value,0.006817932
64,177,disease_value,0.026280312
143,198,disease_value,0
144,198,disease_value,0.000418225
145,198,disease_value,0.003385905
92,198,disease_value,0.014120765
93,198,disease_value,0.002421948
94,198,disease_value,0.002633309
113,319,disease_value,0.001820874
114,319,disease_value,0.001513864
115,319,disease_value,0.000936565
2,319,disease_value,0.001185205
3,319,disease_value,0
13,357,disease_value,0
14,357,disease_value,0
15,357,disease_value,0
40,357,disease_value,0
41,357,disease_value,0
42,357,disease_value,0.000339157
43,357,disease_value,1.96E-06
44,357,disease_value,0
45,357,disease_value,0
46,357,disease_value,0
47,357,disease_value,0.001563436
48,357,disease_value,0
132,357,disease_value,4.45E-07
82,209,disease_value,0
83,209,disease_value,6.75E-05
134,209,disease_value,0.000153857
129,355,disease_value,0.001843918
130,355,disease_value,0.015088318
158,355,disease_value,0.000106574
82,302,disease_value,0
83,302,disease_value,0.000112734
134,302,disease_value,0.000386242
6,356,disease_value,0.002833993
7,356,disease_value,0.002476931
16,332,disease_value,0.004179807
17,332,disease_value,0.000906704
18,332,disease_value,0.000485801
19,332,disease_value,0.017400555
20,332,disease_value,0.000315146
21,332,disease_value,0.006616908
11,200,disease_value,3.40E-07
12,200,disease_value,0.000198598
13,200,disease_value,0
14,200,disease_value,4.94E-08
15,200,disease_value,0
40,200,disease_value,0
41,200,disease_value,0
42,200,disease_value,0
43,200,disease_value,4.98E-07
44,200,disease_value,0
45,200,disease_value,0
46,200,disease_value,0
16,349,disease_value,0.001956249
17,349,disease_value,0.000252042
18,349,disease_value,8.74E-05
19,349,disease_value,0.006119116
20,349,disease_value,0.000309207
166,349,disease_value,0.003746491
167,349,disease_value,0.004032855
168,349,disease_value,0.000863548
164,349,disease_value,0.000503103
165,349,disease_value,0.000946792
118,349,disease_value,0.000801749
22,241,disease_value,0.000884668
23,241,disease_value,0.000263442
24,241,disease_value,0.003857259
25,241,disease_value,5.90E-06
26,241,disease_value,0.005951866
27,241,disease_value,0.001770424
28,241,disease_value,0.000607391
1,292,disease_value,0.000141306
2,292,disease_value,0.001745378
165,217,disease_value,0.000413346
118,217,disease_value,0.000468929
119,217,disease_value,0.072228013
120,217,disease_value,0.00124652
121,217,disease_value,0.008476423
122,217,disease_value,0.000515724
123,217,disease_value,0.00116716
158,204,disease_value,0.000698788
84,204,disease_value,0.0265703
85,204,disease_value,0.001823406
86,204,disease_value,0.02066602
87,204,disease_value,0.003840894
88,204,disease_value,0.005111685
89,204,disease_value,0.001012781
159,342,disease_value,0.000566473
160,342,disease_value,0.003364721
161,342,disease_value,0.00483296
101,313,disease_value,0.00299454
102,313,disease_value,0.001079545
60,313,disease_value,0.000481493
61,313,disease_value,0.003176223
62,313,disease_value,0.007016739
157,313,disease_value,0.009862023
63,313,disease_value,0.004902093
31,198,disease_value,0.000229923
32,198,disease_value,0.001031568
33,198,disease_value,0.001629916
34,198,disease_value,0.00081896
162,198,disease_value,0.002277209
163,198,disease_value,0.003553029
70,198,disease_value,0.005389436
55,198,disease_value,0.000891062
56,198,disease_value,0.015028665
57,198,disease_value,0.002789133
58,198,disease_value,0.003727402
59,198,disease_value,0.000606435
108,307,disease_value,0.000260308
109,307,disease_value,0.001825809
110,307,disease_value,0.000281329
111,307,disease_value,0.003146866
148,307,disease_value,0.000113152
149,307,disease_value,0.002206597
150,307,disease_value,0.027718107
151,307,disease_value,0.028875047
145,315,disease_value,0.001055937
92,315,disease_value,0.002815949
93,315,disease_value,0.014742227
94,315,disease_value,0.000769596
95,315,disease_value,0.006625524
96,315,disease_value,0.006199129
97,315,disease_value,0.000586379
98,315,disease_value,0.000505247
99,315,disease_value,0.001348968
131,315,disease_value,0.005039921
69,205,disease_value,0.00175712
116,205,disease_value,0.000217424
117,205,disease_value,0.000252141
125,205,disease_value,0.001150659
126,205,disease_value,0.000215181
127,205,disease_value,0.000949666
153,205,disease_value,1.98E-05
154,205,disease_value,0
155,205,disease_value,0
119,349,disease_value,0.01927466
120,349,disease_value,3.05E-05
121,349,disease_value,0.010056415
122,349,disease_value,0.004297815
123,349,disease_value,0.001491917
124,349,disease_value,0.019716004
78,349,disease_value,0.008470728
58,321,disease_value,0.007266767
90,321,disease_value,0.000362402
71,321,disease_value,0.02303896
72,321,disease_value,0.022998034
142,332,disease_value,0.000778675
121,332,disease_value,0.006773562
